run_id,family,run_path,description,method_recorded,trainer,dataset,partition,seed,rank,precision,known_protocol,normal_training,extra_training,loss,aggregation,status,first_round,last_round,observed_rounds,raw_metric_rows,duplicate_round_conflicts,window_start,window_end,last20_overall,last20_head20,last20_middle60,last20_tail,last20_nontail,last20_many_gt100,last20_medium20to100,last20_few_lt20,final_overall,final_tail,tail_peak,tail_peak_round,tail_peak_to_last,initial_tail,num_classes,num_clients,global_count_hash,client_count_hash,global_lt_fingerprint,tail_carriers,client_min,client_max,manifest_sha256,per_class_files,metric_comparisons,incomplete_per_class_files,incomplete_per_class_examples,max_recomputation_error,recomputation_status,normal_optimizer_steps,extra_optimizer_steps,total_local_optimizer_steps,functional_correction_steps,elapsed_seconds,notes,curve_source,completion_source,config_scalars,metrics_sha256,curve_fingerprint,duplicate_curve_group,preferred_result_path,curve_copy_role
R3c95dc7be,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.5_IF=0.01_localE=3_seed=42,,PromptFL,PromptFL,Cifar100_LT,noniid-labeldir-fine,42,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,65.1,40.15,43.1,76,2.950000000000003,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.050000190734863,229.0,500.0,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.5_IF=0.01_localE=3_seed=42/round_metrics.csv,,{},f8d248ea147a254c5bade548342644aa0f4ce9e847675ccb81705766232e2f11,308fde450d9911dfec9fa8f2a68d78f85b01d474da27a74c210d8a4904e60624,D308fde45,output/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.5_IF=0.01_localE=3_seed=42,曲线相同的副本候选
R3c89f9c55,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=1,,,PromptFL,Cifar100_LT,noniid-labeldir-fine,1,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.099999904632568,278.0,484.0,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=1,独立目录记录
R4624ab8ca,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=2026,,PromptFL,PromptFL,Cifar100_LT,noniid-labeldir-fine,2026,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,64.37,36.7,39.95,41,3.25,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,5.900000095367432,270.0,527.0,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=2026/round_metrics.csv,,{},b592e094e0e21fb4fbe7f8cd52ba0599ce6ceed3adb5092a3d06a32c11850d2e,1fd1f078ea6255e58835fb2d8c046287bcd8a488502e7f81a1216e94e5186e07,D1fd1f078,output/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=2026,曲线相同的副本候选
R31b0fb352,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=42,,PromptFL,PromptFL,Cifar100_LT,noniid-labeldir-fine,42,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,63.26,36.4,40.3,66,3.8999999999999986,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.199999809265137,269.0,496.0,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=42/round_metrics.csv,,{},7a6c3309b2123a48cf1a46d8c5129762babe858d80b79e6228ee33ce18954bdb,d21b99620b2368b1caf2937c01d09882e9bd7bd812edaa5448f5d9daa8213a39,Dd21b9962,output/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=0.75_IF=0.01_localE=3_seed=42,曲线相同的副本候选
R742ca6418,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=1,,,PromptFL,Cifar100_LT,noniid-labeldir-fine,1,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.0,187.0,509.0,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=1,独立目录记录
R9eaec446c,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=2026,,PromptFL,PromptFL,Cifar100_LT,noniid-labeldir-fine,2026,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,64.68,38.1,40.45,46,2.3500000000000014,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.099999904632568,272.0,456.0,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=2026/round_metrics.csv,,{},3ae1e8057cc9f6042523262aa5b933de45742c638c1674ddabb99fb43bfe967c,2b39c23765c08d602df3fd8e5b51e5ba1564c5450bd0292f02959ee9b74b01a1,D2b39c237,output/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=2026,曲线相同的副本候选
R6f44f7233,cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=42,,PromptFL,PromptFL,Cifar100_LT,noniid-labeldir-fine,42,,,,,,,,已记录到第100轮或以后,1,100,21,21,,,,,,,,,,,,63.87,37.15,38.9,71,1.75,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,6.349999904632568,216.0,480.0,,21,63,0,[],0.0,逐类核对通过,,,,,,,output/cifar100_LT/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=42/round_metrics.csv,,{},df0b951a025b283fb32a8b58523866d1b2ecc1e3faf6b60bbeb8e8965922425d,06b7b46e55c6dda73c517c701b991fd455c84fd1cac812c33e13b6209f650d85,D06b7b46e,output/PromptFL_fedavg_vit_b16_batchSize32/PanelC_users30_localE3/partition=noniid-labeldir-fine_alpha=1.0_IF=0.01_localE=3_seed=42,曲线相同的副本候选
Rb25c5a09f,cifar10_LT/CAPT_cluster_vit_b16_batchSize32,output/cifar10_LT/CAPT_cluster_vit_b16_batchSize32/IF=0.01_beta=0.5,,,CAPT,Cifar10_LT,,,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cifar10_LT/CAPT_cluster_vit_b16_batchSize32/IF=0.01_beta=0.5,独立目录记录
Rf0bab41c3,cusp_minimal_refactor_20260801_163123,output/cusp_minimal_refactor_20260801_163123/client-longtail_seed42_round10,,,PromptFL,Cifar100_LT,client-longtail,42,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cusp_minimal_refactor_20260801_163123/client-longtail_seed42_round10,独立目录记录
R966490ffd,cusp_minimal_seed42_refactor_20260801_042324,output/cusp_minimal_seed42_refactor_20260801_042324/client-longtail_seed42_round10,,,PromptFL,Cifar100_LT,client-longtail,42,,,,,,,,只有日志或配置，未发现精度结果,,,0,0,,,,,,,,,,,,,,,,,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,0,0,0,[],,缺少可交叉核对的分组或逐类文件,,,,,,,per_class CSV,,{},,,,output/cusp_minimal_seed42_refactor_20260801_042324/client-longtail_seed42_round10,独立目录记录
R34fac7df8,e1_seed42_results_for_analysis,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/clientlt_controlled,,ClipLora,ClipLora,CIFAR100-LT,client-longtail-controlled,42,,,,,,,fedavg,已记录到第100轮或以后,0,100,101,101,,81,100,64.0275,85.815,67.0325,33.225,71.728125,82.51,66.99428571428572,39.00333333333333,63.75,32.45,67.9,4,35.45,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,2.049999952316284,57.0,575.0,,101,303,0,[],0.0,逐类核对通过,,,,,,,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/clientlt_controlled/round_metrics.csv,,{},f73db140e504e5cc8d9dcfde29bb3c7526d9290f47a557542c940637efffa1bc,f50d5b18e01c6101d50c1a2361789b4527bca5a59e18e83883b274fe6eba3523,,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/clientlt_controlled,独立目录记录
Rd4a8c0e01,e1_seed42_results_for_analysis,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/dirichlet,,ClipLora,ClipLora,CIFAR100-LT,noniid-labeldir-fine,42,,,,,,,fedavg,已记录到第100轮或以后,0,100,101,101,,81,100,66.91799999999999,86.185,66.47583333333333,48.9775,71.403125,82.28428571428572,66.50714285714285,49.47,66.83,48.95,68.2,5,19.25,66.35,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,6.050000190734863,229.0,500.0,,101,303,0,[],0.0,逐类核对通过,,,,,,,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/dirichlet/round_metrics.csv,,{},971d7e493560dda624b110f8212591473900b79c41900fe2d9f991669e99690e,36ec2c85ab696c31cd145208795358b48b7f27f32259d5edaa3fabc8bdcad7ac,,output/e1_seed42_results_for_analysis/e1_strength_breadth/formal/seed42/dirichlet,独立目录记录
Rcc29da3dc,eri_seed42_share,output/eri_seed42_share/output/eri_closure_v1/runs/clientlt_fedavg/seed42,,ClipLora,ClipLora,Cifar100_LT,client-longtail,42,2,fp32,,,,,fedavg,已记录到第100轮或以后,1,100,100,100,,81,100,64.72200000000001,85.6725,66.93583333333333,37.13,71.62,81.9042857142857,67.30571428571429,41.66166666666667,64.79,37.15,68.8,5,31.65,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,03c0a7a963d31a520441bfe39cdfd888a6a84b6e67968a41f4b6ad1af4512f9b,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,3.6500000953674316,39.0,638.0,,100,300,0,[],0.0,逐类核对通过,,,,,,,output/eri_seed42_share/output/eri_closure_v1/runs/clientlt_fedavg/seed42/round_metrics.csv,,{},c318c504ff2ed3cb7dd434c620478bba15a7da47ae36a9a33372bb287f014520,fd8c86c12fc4dd61901db79e197e92e0ac0923e72bfca1c111021d905cbacd93,,output/eri_seed42_share/output/eri_closure_v1/runs/clientlt_fedavg/seed42,独立目录记录
Rb6a37e628,eri_seed42_share,output/eri_seed42_share/output/eri_closure_v1/runs/matched_dirichlet_fedavg/seed42,,ClipLora,ClipLora,Cifar100_LT,matched-dirichlet,42,2,fp32,,,,,fedavg,已记录到第100轮或以后,1,100,100,100,,81,100,67.04400000000001,85.9,66.38333333333334,50.17,71.2625,82.00428571428571,66.41142857142856,50.32833333333333,67.0,49.4,68.75,5,19.35,,100,30,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,03c0a7a963d31a520441bfe39cdfd888a6a84b6e67968a41f4b6ad1af4512f9b,898ab6b4d75ba8f31be40f5219696d98204c1506656c265cc1b3b68eff508a81,5.349999904632568,39.0,638.0,,100,300,0,[],0.0,逐类核对通过,,,,,,,output/eri_seed42_share/output/eri_closure_v1/runs/matched_dirichlet_fedavg/seed42/round_metrics.csv,,{},346cde663a8944e7945e9c791aa98f3da576b9a091695202b4aaea64aad5d2b4,34d5892fed7423f8f8706022042cd9fc0a015926b8ec6f7812544addb23a7824,,output/eri_seed42_share/output/eri_closure_v1/runs/matched_dirichlet_fedavg/seed42,独立目录记录
Rb7438631e,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=1,,CAPT,CAPT,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,71.03,68.65,69.4,91,0.75,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=1/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=1/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 1, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.0, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",6ed2349903e59298932815ffd92897c4a7a8ccb4eac276b72c471498517b50b2,1ae0f5cecc064dceabafe4937d094a3f58e977bc9e8bb8001f24899401b7b51c,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=1,独立目录记录
R93512ac3d,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=2,,CAPT,CAPT,Cifar100_LT,client-longtail,2,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,70.32,64.7,66.55,91,1.8499999999999943,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=2/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=2/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 2, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.0, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",241168a8b13f5298fcf393ad4fe518ac1484a8cfa96bcc36e23a92e5522dd8ff,a567ade3e7e1b6d34d8c66202572cdbff4f0984353257de089d0fc43a629c110,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=2,独立目录记录
R52ce6350e,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=3,,CAPT,CAPT,Cifar100_LT,client-longtail,3,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,72.01,68.55,69.25,81,0.7000000000000028,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=3/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=3/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 3, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.0, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",eb943ba851b104a2812f60a61912cf1dd95ed7f2050200208d23cb14385f8428,93b58d70e21aee0e0f2338980900d14bb3770a8b3ab3283e460837ff6636ae66,,output/expC_lambda_response_frac02/method=capt/lambda=0.00/seed=3,独立目录记录
R0175f90ba,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=1,,CAPT,CAPT,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,71.19,68.2,68.2,96,0.0,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=1/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=1/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 1, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.25, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",1cafd9ef30578af0f15bed85e56968d4e22c4eb596725fcc428ff90e0bbe3369,72031ecd4fb893cb2409840b43ad371f0e6d4343e07ea160ecdf802daadad8a4,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=1,独立目录记录
Reff10be95,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=2,,CAPT,CAPT,Cifar100_LT,client-longtail,2,,,,,,,,短运行或本地结果不完整,1,91,8,8,,,,,,,,,,,,71.03,67.45,68.8,81,1.3499999999999943,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,8,24,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=2/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=2/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 2, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.25, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",c9a60b6646c50b5f2e45213f9634e0b919b9b7494c2a7ee9cc70626dbf69186b,31ab0078a43904f8d693d3c2df9c572c468046be468ad38ca183918ea3b58014,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=2,独立目录记录
Rc4c9265ae,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=3,,CAPT,CAPT,Cifar100_LT,client-longtail,3,,,,,,,,短运行或本地结果不完整,1,91,8,8,,,,,,,,,,,,70.22,65.95,68.1,11,2.1499999999999915,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,8,24,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=3/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=3/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 3, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.25, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",f818464f85e3f11cc1b43020b078f257e92d2fb1d808f453e33d02419acf4fd9,1506b54ca450be9ba669565d9a92dd76ce443cd7d8c4f63d912430c69d9268bc,,output/expC_lambda_response_frac02/method=capt/lambda=0.25/seed=3,独立目录记录
R8a72f326e,expC_lambda_response_frac02,output/expC_lambda_response_frac02/method=capt/lambda=0.50/seed=1,,CAPT,CAPT,Cifar100_LT,client-longtail,1,,,,,,,,短运行或本地结果不完整,1,96,9,9,,,,,,,,,,,,70.87,67.05,68.6,81,1.5499999999999972,,100,50,dccc4466cfc50d3fc557d32a0d1bb8a7adc9e81ac6b171e47446dfaadfa985ef,,,,,,,9,27,0,[],0.0,逐类核对通过,,,,,,,output/expC_lambda_response_frac02/method=capt/lambda=0.50/seed=1/round_metrics.csv,,"{""config.backbone"": ""from_config"", ""config.batch_size"": 32, ""config.client_schedule_file"": ""output/expC_lambda_response_frac02/method=capt/lambda=0.50/seed=1/selected_clients_per_round.json"", ""config.config_file"": ""configs/trainers/CAPT/vit_b16.yaml"", ""config.dataset"": ""cifar100_LT"", ""config.dataset_config_file"": ""configs/datasets/cifar100_LT.yaml"", ""config.frac"": 0.2, ""config.git_commit"": null, ""config.head_class_ratio"": 0.8, ""config.head_client_ratio"": 0.9, ""config.imb_factor"": 0.01, ""config.imb_type"": ""exp"", ""config.learning_rate"": 0.001, ""config.local_epoch"": ""from_config"", ""config.method"": ""capt"", ""config.method_display"": ""CAPT"", ""config.model"": ""cluster"", ""config.num_clients"": 50, ""config.partition"": ""client-longtail"", ""config.rounds"": 100, ""config.seed"": 1, ""config.tail_aggregation_alpha"": 0.1, ""config.tail_class_ratio"": 0.2, ""config.tail_client_ratio"": 0.1, ""config.tail_specialization_strength"": 0.5, ""config.test_batch_size"": 64, ""config.timestamp"": ""2026-07-12T06:43:47"", ""config.trainer"": ""CAPT""}",dd79088b47830dda812bf1660833ea66d2e41828970030fcb949e221543fca04,244975762a4533afb790ced291df05380ceec5296530d69560a6e971922937b5,,output/expC_lambda_response_frac02/method=capt/lambda=0.50/seed=1,独立目录记录
